Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2828,5086119645,sheva76 (10/20),0,267,C Nikola Jokic F Kawhi Leonard G Darius Garland PF OG Anunoby PG Killian Hayes SF Daeqwon Plowden SG Landry Shamet UTIL Brook Lopez,,,
2828,5086138997,zagnuts (16/20),0,267,C Nikola Jokic F Kawhi Leonard G Darius Garland PF OG Anunoby PG Killian Hayes SF Daeqwon Plowden SG Landry Shamet UTIL Brook Lopez,,,
2828,5086198659,bigtime2003 (5/20),0,267,C Nikola Jokic F Zion Williamson G Killian Hayes PF Tristan da Silva PG Dejounte Murray SF RJ Barrett SG Landry Shamet UTIL Naz Reid,,,
2828,5086222062,seth37iso (11/20),0,267,C Nikola Jokic F Derrick Jones Jr. G Kon Knueppel PF OG Anunoby PG Dejounte Murray SF Mikal Bridges SG Landry Shamet UTIL Killian Hayes,,,
2828,5086261923,ason (14/20),0,267,C Nikola Jokic F Bennedict Mathurin G Killian Hayes PF Daeqwon Plowden PG Dejounte Murray SF RJ Barrett SG Landry Shamet UTIL Kon Knueppel,,,
2828,5086268713,Stree (15/20),0,267,C Nikola Jokic F OG Anunoby G Nique Clifford PF Tristan da Silva PG Jalen Suggs SF RJ Barrett SG Landry Shamet UTIL Killian Hayes,,,
2828,5086283891,cachedinar (6/20),0,267,C Jakob Poeltl F Miles Bridges G Killian Hayes PF OG Anunoby PG Darius Garland SF Bennedict Mathurin SG Trey Murphy III UTIL Karl-Anthony Towns,,,
2828,5086289404,adunnaway (1/7),0,267,C Mitchell Robinson F Derrick Jones Jr. G Kris Dunn PF Scottie Barnes PG Jalen Brunson SF Brandon Miller SG Kon Knueppel UTIL Jordan Miller,,,
2828,5086292494,thomasgore (14/19),0,267,C Nikola Jokic F Bennedict Mathurin G Killian Hayes PF Daeqwon Plowden PG Trey Murphy III SF RJ Barrett SG Landry Shamet UTIL Darius Garland,,,
2828,5086334057,HockeyCardsPlus (11/20),0,267,C Precious Achiuwa F Nique Clifford G LaMelo Ball PF Daeqwon Plowden PG Jalen Brunson SF Mikal Bridges SG Killian Hayes UTIL Darius Garland,,,
2828,5086338478,salatso22 (2/20),0,267,C Karl-Anthony Towns F Kawhi Leonard G Bennedict Mathurin PF OG Anunoby PG Jalen Brunson SF Sion James SG Jordan Miller UTIL Ryan Kalkbrenner,,,
2828,5086360976,bkayjac (4/20),0,267,C Nikola Jokic F Daeqwon Plowden G Killian Hayes PF OG Anunoby PG Darius Garland SF Kawhi Leonard SG Landry Shamet UTIL Brook Lopez,,,
2828,5086362235,moldova (4/20),0,267,C Maxime Raynaud F Nique Clifford G Amen Thompson PF Miles Bridges PG Killian Hayes SF Tristan da Silva SG Landry Shamet UTIL Nikola Jokic,,,
2828,5086369488,mill1270 (5/10),0,267,C Karl-Anthony Towns F Derrick Jones Jr. G Cody Williams PF Tristan da Silva PG Dejounte Murray SF RJ Barrett SG Trey Murphy III UTIL Maxime Raynaud,,,
2828,5086386611,joe2dwight (8/20),0,267,C Jakob Poeltl F Derrick Jones Jr. G Jalen Suggs PF Naz Reid PG Jordan Miller SF Kawhi Leonard SG Trey Murphy III UTIL RJ Barrett,,,
2828,5086399749,Thebook79 (1/20),0,267,C Nikola Jokic F Tristan da Silva G Jalen Brunson PF Miles Bridges PG Killian Hayes SF Mikal Bridges SG Landry Shamet UTIL Moussa Diabate,,,
2828,5086413440,kevkev420 (2/3),0,267,C Sandro Mamukelashvili F OG Anunoby G Trey Murphy III PF Derrick Jones Jr. PG Coby White SF Nique Clifford SG Killian Hayes UTIL Nikola Jokic,,,
2828,5086417004,judd151 (11/20),0,267,C Karl-Anthony Towns F OG Anunoby G Darius Garland PF Zion Williamson PG Jalen Brunson SF Tristan da Silva SG Cody Williams UTIL Drew Eubanks,,,
2828,5086431720,jmaurilus (7/20),0,267,C Nikola Jokic F Daeqwon Plowden G Jalen Suggs PF Mohamed Diawara PG Jevon Carter SF Desmond Bane SG Landry Shamet UTIL Jalen Brunson,,,
2828,5086455670,Johnny_Great (18/20),0,267,C Wendell Carter Jr. F Nique Clifford G Landry Shamet PF Derrick Jones Jr. PG Killian Hayes SF Mikal Bridges SG Donovan Mitchell UTIL Nikola Jokic,,,
2828,5086461753,rdixon13 (3/20),0,267,C Wendell Carter Jr. F Mikal Bridges G Jalen Brunson PF Daeqwon Plowden PG Jalen Suggs SF Desmond Bane SG Killian Hayes UTIL Jamal Murray,,,
2828,5086489081,jayjclem (3/3),0,267,C Maxime Raynaud F Bennedict Mathurin G Brice Sensabaugh PF Jabari Smith Jr. PG Killian Hayes SF Kawhi Leonard SG Nique Clifford UTIL Rudy Gobert,,,
2828,5086492046,Hallbsure37 (9/20),0,267,C Maxime Raynaud F Derrick Jones Jr. G Dejounte Murray PF Precious Achiuwa PG Killian Hayes SF Nique Clifford SG Landry Shamet UTIL Nikola Jokic,,,
2828,5086523376,BossHogDaddyDog (4/20),0,267,C Moussa Diabate F Desmond Bane G Darius Garland PF Paolo Banchero PG Dejounte Murray SF RJ Barrett SG Killian Hayes UTIL Landry Shamet,,,
2870,5085624994,friendsextra,0,266.75,C Evan Mobley F Derrick Jones Jr. G Kris Dunn PF Naz Reid PG Immanuel Quickley SF Mikal Bridges SG Bennedict Mathurin UTIL Desmond Bane,,,
2870,5085880499,bacon6966 (10/20),0,266.75,C Karl-Anthony Towns F Sion James G Killian Hayes PF Kyle Filipowski PG Jalen Brunson SF Cody Williams SG Trey Murphy III UTIL Darius Garland,,,
2870,5085886830,DraftKingsEAD (9/20),0,266.75,C Mitchell Robinson F Daeqwon Plowden G Jalen Brunson PF Scottie Barnes PG Jevon Carter SF Brandon Miller SG Killian Hayes UTIL Kawhi Leonard,,,
2870,5085920058,korhashamo (7/20),0,266.75,C Maxime Raynaud F RJ Barrett G Jalen Brunson PF Patrick Baldwin Jr. PG Trey Murphy III SF Tristan da Silva SG Killian Hayes UTIL Kawhi Leonard,,,
2870,5086010036,donjuan32 (7/20),0,266.75,C Karl-Anthony Towns F Naz Reid G Bennedict Mathurin PF Tristan da Silva PG Darius Garland SF Nique Clifford SG Kon Knueppel UTIL Jakob Poeltl,,,
2870,5086044082,forgottenowl100 (3/9),0,266.75,C Sandro Mamukelashvili F Brandon Miller G Landry Shamet PF Tristan da Silva PG Jalen Brunson SF Bennedict Mathurin SG Donovan Mitchell UTIL Wendell Carter Jr.,,,
2870,5086053643,thatwasit (16/20),0,266.75,C Karl-Anthony Towns F Tristan da Silva G Darius Garland PF Paolo Banchero PG Dejounte Murray SF Derrick Jones Jr. SG Christian Braun UTIL Dennis Schroder,,,
2870,5086058138,serwat (4/5),0,266.75,C Moussa Diabate F Tristan da Silva G Bennedict Mathurin PF Miles Bridges PG Jamal Murray SF Derrick Jones Jr. SG Kon Knueppel UTIL OG Anunoby,,,
2870,5086061848,kreller17 (16/20),0,266.75,C Nikola Jokic F Kawhi Leonard G Killian Hayes PF Patrick Baldwin Jr. PG Jamal Murray SF Daeqwon Plowden SG Landry Shamet UTIL Darius Garland,,,
2870,5086069572,Aldo305 (3/18),0,266.75,C Nikola Jokic F Dean Wade G Killian Hayes PF Tristan da Silva PG Jalen Brunson SF Derrick Jones Jr. SG Landry Shamet UTIL Karl-Anthony Towns,,,
2870,5086070214,fgc542,0,266.75,C Mitchell Robinson F Paolo Banchero G Kon Knueppel PF Evan Mobley PG Darius Garland SF Tristan da Silva SG Jeremiah Fears UTIL Jakob Poeltl,,,
2870,5086075633,risktaker37,0,266.75,C Moussa Diabate F OG Anunoby G Kris Dunn PF Jabari Smith Jr. PG Dejounte Murray SF Tristan da Silva SG Kon Knueppel UTIL Brandon Ingram,,,
2870,5086099894,duhuuh,0,266.75,C Kyle Filipowski F Cody Williams G Jeremiah Fears PF Derrick Jones Jr. PG Dejounte Murray SF Brice Sensabaugh SG Trey Murphy III UTIL Amen Thompson,,,
2870,5086117764,BeerGoggleNews (20/20),0,266.75,C Jakob Poeltl F OG Anunoby G Killian Hayes PF Tristan da Silva PG Dejounte Murray SF RJ Barrett SG Brandon Ingram UTIL Jamal Murray,,,
2870,5086160150,PSUMMERB (8/20),0,266.75,C Wendell Carter Jr. F Kawhi Leonard G Jalen Brunson PF Scottie Barnes PG Jalen Suggs SF Daeqwon Plowden SG Landry Shamet UTIL Killian Hayes,,,
2870,5086189943,paintgirl (10/20),0,266.75,C Jakob Poeltl F Kawhi Leonard G Nique Clifford PF Daeqwon Plowden PG Jevon Carter SF Mikal Bridges SG Killian Hayes UTIL Nikola Jokic,,,
2870,5086198663,bigtime2003 (9/20),0,266.75,C Nikola Jokic F Naz Reid G Landry Shamet PF Daeqwon Plowden PG Dejounte Murray SF RJ Barrett SG Trey Murphy III UTIL Killian Hayes,,,
2870,5086209112,aquafinatim (16/20),0,266.75,C Oscar Tshiebwe F Kawhi Leonard G Killian Hayes PF OG Anunoby PG Immanuel Quickley SF Tim Hardaway Jr. SG Jevon Carter UTIL Nikola Jokic,,,
2870,5086223149,meyers2305 (11/20),0,266.75,C Moussa Diabate F Kawhi Leonard G Bones Hyland PF Miles Bridges PG Immanuel Quickley SF Patrick Baldwin Jr. SG Killian Hayes UTIL Nikola Jokic,,,
2870,5086267865,nlang003 (19/20),0,266.75,C Maxime Raynaud F Kawhi Leonard G Jamal Murray PF Tristan da Silva PG Darius Garland SF Mikal Bridges SG Killian Hayes UTIL Bennedict Mathurin,,,
2870,5086289406,adunnaway (3/7),0,266.75,C Nikola Jokic F Derrick Jones Jr. G Kris Dunn PF Naz Reid PG Jordan Miller SF Jaden McDaniels SG Kon Knueppel UTIL Nique Clifford,,,
2870,5086316677,idgaf19 (9/20),0,266.75,C Drew Eubanks F DeMar DeRozan G Killian Hayes PF Paolo Banchero PG Jalen Brunson SF Brandon Miller SG Kon Knueppel UTIL Oscar Tshiebwe,,,
2870,5086361361,StackyVengeance (12/20),0,266.75,C Wendell Carter Jr. F Zion Williamson G Dejounte Murray PF Saddiq Bey PG Trey Murphy III SF RJ Barrett SG Killian Hayes UTIL Darius Garland,,,
2870,5086368668,manuelthinking (16/20),0,266.75,C Karl-Anthony Towns F Kawhi Leonard G Darius Garland PF OG Anunoby PG Jalen Suggs SF Daeqwon Plowden SG Jevon Carter UTIL Derrick Jones Jr.,,,
2870,5086395891,raveen12,0,266.75,C Karl-Anthony Towns F Kawhi Leonard G Landry Shamet PF Daeqwon Plowden PG Jalen Brunson SF Nique Clifford SG Killian Hayes UTIL Aaron Gordon,,,
2870,5086405451,bavmarine (6/20),0,266.75,C Jakob Poeltl F Kawhi Leonard G Darius Garland PF Sion James PG Killian Hayes SF RJ Barrett SG Bones Hyland UTIL Nikola Jokic,,,
2870,5086409121,jujudadon11 (14/20),0,266.75,C Nikola Jokic F Tristan da Silva G Killian Hayes PF OG Anunoby PG Darius Garland SF RJ Barrett SG Bennedict Mathurin UTIL Landry Shamet,,,
2870,5086409618,oldangrygamer (13/20),0,266.75,C Wendell Carter Jr. F Daeqwon Plowden G Christian Braun PF Derrick Jones Jr. PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
2870,5086417012,judd151 (19/20),0,266.75,C Karl-Anthony Towns F Keon Ellis G Darius Garland PF OG Anunoby PG Jalen Brunson SF Tim Hardaway Jr. SG Christian Braun UTIL Moussa Diabate,,,
2870,5086418742,Lujack43 (18/20),0,266.75,C Oscar Tshiebwe F Paolo Banchero G Desmond Bane PF Dean Wade PG Dejounte Murray SF Sion James SG Trey Murphy III UTIL Brandon Ingram,,,
2870,5086429329,static650 (6/7),0,266.75,C Karl-Anthony Towns F Miles Bridges G Landry Shamet PF Julius Randle PG Killian Hayes SF Bennedict Mathurin SG Kon Knueppel UTIL Desmond Bane,,,
2870,5086437786,ManCity35 (10/20),0,266.75,C Maxime Raynaud F Daeqwon Plowden G Dejounte Murray PF Derrick Jones Jr. PG Jamal Murray SF Kawhi Leonard SG Killian Hayes UTIL RJ Barrett,,,
2870,5086468611,ReDrUm1hunnid (3/4),0,266.75,C Brook Lopez F Daeqwon Plowden G Jalen Brunson PF OG Anunoby PG Darius Garland SF Nique Clifford SG Desmond Bane UTIL Jakob Poeltl,,,
2870,5086480503,theREVENGEkid (3/20),0,266.75,C Nikola Jokic F Naz Reid G Landry Shamet PF Daeqwon Plowden PG Dejounte Murray SF RJ Barrett SG Trey Murphy III UTIL Killian Hayes,,,
2870,5086500307,BrisksPicks (3/5),0,266.75,C Sandro Mamukelashvili F Tristan da Silva G Kon Knueppel PF Derrick Jones Jr. PG Jamal Murray SF Brandon Miller SG Brandon Ingram UTIL Kris Dunn,,,
2870,5086510177,mands115 (2/3),0,266.75,C Karl-Anthony Towns F Mikal Bridges G Jalen Brunson PF OG Anunoby PG LaMelo Ball SF Tristan da Silva SG Landry Shamet UTIL Killian Hayes,,,
2870,5086541399,elindy4 (1/20),0,266.75,C Nikola Jokic F Naz Reid G Bones Hyland PF Patrick Baldwin Jr. PG Dejounte Murray SF Ace Bailey SG Killian Hayes UTIL Kawhi Leonard,,,
2907,5085850936,stock2mail (1/20),0,266.5,C Jakob Poeltl F Kawhi Leonard G Bennedict Mathurin PF Daeqwon Plowden PG Killian Hayes SF RJ Barrett SG Nique Clifford UTIL Karl-Anthony Towns,,,
2907,5085852297,chancebriggs (13/20),0,266.5,C Nikola Jokic F RJ Barrett G Darius Garland PF Paolo Banchero PG Jevon Carter SF Tristan da Silva SG Killian Hayes UTIL Daeqwon Plowden,,,
2907,5085856268,Elwaysarmy (15/20),0,266.5,C Jakob Poeltl F Kawhi Leonard G Darius Garland PF Daeqwon Plowden PG Dejounte Murray SF Mikal Bridges SG Killian Hayes UTIL Karl-Anthony Towns,,,
2907,5085887425,blitzburgh07 (2/2),0,266.5,C Jakob Poeltl F Kawhi Leonard G Bennedict Mathurin PF OG Anunoby PG Darius Garland SF Daeqwon Plowden SG Killian Hayes UTIL Karl-Anthony Towns,,,
2907,5085894279,jft1010 (1/2),0,266.5,C Karl-Anthony Towns F Sion James G Jordan Poole PF DeMar DeRozan PG Amen Thompson SF Kawhi Leonard SG Kon Knueppel UTIL Landry Shamet,,,
2907,5085921357,Matt8421,0,266.5,C Nikola Jokic F Noah Penda G Cody Williams PF Tristan da Silva PG Dejounte Murray SF Derrick Jones Jr. SG Anthony Edwards UTIL Jamal Shead,,,
2907,5085921777,wrestlerama,0,266.5,C Karl-Anthony Towns F Cody Williams G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF Bennedict Mathurin SG Christian Braun UTIL Nikola Jokic,,,
2907,5085929501,walsean1 (9/20),0,266.5,C Karl-Anthony Towns F Derrick Jones Jr. G Killian Hayes PF Daeqwon Plowden PG James Harden SF Tristan da Silva SG EJ Harkless UTIL Nikola Jokic,,,
2907,5085933415,mdlefave (2/3),0,266.5,C Ryan Kalkbrenner F Kyle Filipowski G Cody Williams PF Paolo Banchero PG Bones Hyland SF Kawhi Leonard SG Desmond Bane UTIL Derrick Jones Jr.,,,
2907,5085949373,j12forheisman (20/20),0,266.5,C Maxime Raynaud F Kawhi Leonard G Jamal Murray PF Miles Bridges PG Killian Hayes SF RJ Barrett SG Landry Shamet UTIL Darius Garland,,,
2907,5085965099,JLR1985 (11/20),0,266.5,C Nikola Jokic F RJ Barrett G Jalen Brunson PF Patrick Baldwin Jr. PG Dejounte Murray SF Jett Howard SG Nique Clifford UTIL Killian Hayes,,,
2907,5085982820,kyleboneski (5/20),0,266.5,C Mitchell Robinson F Jabari Smith Jr. G Darius Garland PF OG Anunoby PG Killian Hayes SF Daeqwon Plowden SG Kon Knueppel UTIL Nikola Jokic,,,
2907,5086000518,jkoshuta (2/20),0,266.5,C Karl-Anthony Towns F Cody Williams G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF Bennedict Mathurin SG Christian Braun UTIL Nikola Jokic,,,
2907,5086023990,masonplays2014 (14/20),0,266.5,C Karl-Anthony Towns F Julius Randle G Darius Garland PF Paolo Banchero PG Dejounte Murray SF Tristan da Silva SG Landry Shamet UTIL Killian Hayes,,,
2907,5086044160,OmarOrozco7 (9/20),0,266.5,C Nikola Jokic F OG Anunoby G Amen Thompson PF Tristan da Silva PG LaMelo Ball SF Jett Howard SG Landry Shamet UTIL Killian Hayes,,,
2907,5086045061,hootiehightower32 (12/20),0,266.5,C Jakob Poeltl F Kawhi Leonard G Darius Garland PF Daeqwon Plowden PG Dejounte Murray SF Mikal Bridges SG Killian Hayes UTIL Karl-Anthony Towns,,,
2907,5086068852,Dumpsterfire24 (9/20),0,266.5,C Wendell Carter Jr. F Tristan da Silva G LaMelo Ball PF Scottie Barnes PG Darius Garland SF Daeqwon Plowden SG Landry Shamet UTIL Karl-Anthony Towns,,,
2907,5086117323,LinkSinc (6/20),0,266.5,C Nikola Jokic F Derrick Jones Jr. G Killian Hayes PF Daeqwon Plowden PG Jalen Brunson SF Nique Clifford SG Cody Williams UTIL Maxime Raynaud,,,
2907,5086136044,ajgame (1/2),0,266.5,C Evan Mobley F Daeqwon Plowden G Sam Merrill PF Paolo Banchero PG LaMelo Ball SF Bennedict Mathurin SG Cody Williams UTIL Mitchell Robinson,,,
2907,5086160158,PSUMMERB (16/20),0,266.5,C Karl-Anthony Towns F Nique Clifford G Landry Shamet PF Daeqwon Plowden PG Jordan Miller SF RJ Barrett SG Cody Williams UTIL Nikola Jokic,,,
2907,5086186542,ccc0017 (5/20),0,266.5,C Wendell Carter Jr. F Nique Clifford G Killian Hayes PF Paolo Banchero PG Trey Murphy III SF Kevin Durant SG Landry Shamet UTIL Darius Garland,,,
2907,5086202981,redraider1981 (4/4),0,266.5,C Karl-Anthony Towns F Cody Williams G Donte DiVincenzo PF Kyle Filipowski PG Darius Garland SF Kawhi Leonard SG Bones Hyland UTIL Tristan da Silva,,,
2907,5086206197,mindofnostrezz (2/20),0,266.5,C Jakob Poeltl F OG Anunoby G Landry Shamet PF Dean Wade PG Trey Murphy III SF Desmond Bane SG Killian Hayes UTIL Nikola Jokic,,,
2907,5086207163,babflash,0,266.5,C Evan Mobley F Jabari Smith Jr. G Bennedict Mathurin PF Tristan da Silva PG Killian Hayes SF RJ Barrett SG Nique Clifford UTIL Karl-Anthony Towns,,,
2907,5086279251,Choboy (13/20),0,266.5,C Karl-Anthony Towns F Derrick Jones Jr. G Killian Hayes PF OG Anunoby PG Jalen Suggs SF Tristan da Silva SG Landry Shamet UTIL Nikola Jokic,,,
2907,5086316682,idgaf19 (14/20),0,266.5,C Maxime Raynaud F DeMar DeRozan G Killian Hayes PF OG Anunoby PG Jose Alvarado SF Brandon Miller SG Landry Shamet UTIL Nikola Jokic,,,
2907,5086316939,Briancohen2 (12/20),0,266.5,C Karl-Anthony Towns F Derrick Jones Jr. G Killian Hayes PF OG Anunoby PG Jalen Suggs SF Tristan da Silva SG Landry Shamet UTIL Nikola Jokic,,,
2907,5086338489,salatso22 (13/20),0,266.5,C Yves Missi F Naz Reid G Jamal Murray PF OG Anunoby PG Jalen Brunson SF RJ Barrett SG Jordan Miller UTIL Darius Garland,,,
2907,5086347946,sphere3d (2/3),0,266.5,C Kyle Filipowski F Kawhi Leonard G Jeremiah Fears PF Sion James PG Jalen Brunson SF Tristan da Silva SG Cody Williams UTIL RJ Barrett,,,
2907,5086405685,GoldenMonkey2011 (19/20),0,266.5,C Karl-Anthony Towns F Kawhi Leonard G Killian Hayes PF OG Anunoby PG Jevon Carter SF Doug McDermott SG Landry Shamet UTIL Nikola Jokic,,,
2907,5086426724,kmack77 (3/6),0,266.5,C Nikola Jokic F Dean Wade G Killian Hayes PF Tristan da Silva PG Trey Murphy III SF RJ Barrett SG Desmond Bane UTIL Brook Lopez,,,
2907,5086476815,rumrunner72 (13/20),0,266.5,C Karl-Anthony Towns F Derrick Jones Jr. G Killian Hayes PF OG Anunoby PG Jalen Suggs SF Tristan da Silva SG Landry Shamet UTIL Nikola Jokic,,,
2907,5086498714,olivrae1 (11/20),0,266.5,C Karl-Anthony Towns F Tristan da Silva G Jalen Suggs PF Zion Williamson PG Jevon Carter SF Mikal Bridges SG Jordan Miller UTIL Kawhi Leonard,,,
2907,5086501286,jft1010 (2/2),0,266.5,C Sandro Mamukelashvili F Tristan da Silva G Dejounte Murray PF Paolo Banchero PG James Harden SF Ace Bailey SG Christian Braun UTIL Dean Wade,,,
2907,5086501621,lushizzy (4/5),0,266.5,C Nikola Jokic F Kyle Filipowski G Dejounte Murray PF Derrick Jones Jr. PG Darius Garland SF Cody Williams SG Killian Hayes UTIL Sandro Mamukelashvili,,,
2942,5085850943,stock2mail (8/20),0,266.25,C Nikola Jokic F Kawhi Leonard G Landry Shamet PF Daeqwon Plowden PG Killian Hayes SF Mikal Bridges SG Jett Howard UTIL Jamal Murray,,,
2942,5085867790,kawhisenberg (4/20),0,266.25,C Karl-Anthony Towns F Kawhi Leonard G Darius Garland PF OG Anunoby PG Killian Hayes SF Daeqwon Plowden SG Christian Braun UTIL Maxime Raynaud,,,
2942,5085959790,Tarheels3 (18/20),0,266.25,C Nikola Jokic F Daeqwon Plowden G Jalen Brunson PF Patrick Baldwin Jr. PG Jalen Suggs SF Tristan da Silva SG Trey Murphy III UTIL Killian Hayes,,,
2942,5086045052,hootiehightower32 (3/20),0,266.25,C Karl-Anthony Towns F Nique Clifford G Darius Garland PF Paolo Banchero PG Dejounte Murray SF Mikal Bridges SG Landry Shamet UTIL Killian Hayes,,,
2942,5086085036,patricklivings,0,266.25,C Jakob Poeltl F Bennedict Mathurin G Darius Garland PF Dean Wade PG Jalen Brunson SF Tristan da Silva SG Killian Hayes UTIL Nikola Jokic,,,
2942,5086118800,melvincali (5/20),0,266.25,C Jakob Poeltl F Kevin Durant G Killian Hayes PF OG Anunoby PG Jalen Brunson SF Tristan da Silva SG Landry Shamet UTIL Kawhi Leonard,,,
2942,5086126575,TheGuru2424 (17/20),0,266.25,C Nikola Jokic F Miles Bridges G Killian Hayes PF Precious Achiuwa PG Jevon Carter SF RJ Barrett SG Nique Clifford UTIL Derrick Jones Jr.,,,
2942,5086155644,JMula24 (18/20),0,266.25,C Jakob Poeltl F Daeqwon Plowden G Killian Hayes PF Tristan da Silva PG Jalen Brunson SF Brandon Miller SG Landry Shamet UTIL Nikola Jokic,,,
2942,5086196465,early325 (4/20),0,266.25,C Wendell Carter Jr. F Patrick Baldwin Jr. G Killian Hayes PF Zion Williamson PG Dejounte Murray SF Daeqwon Plowden SG Trey Murphy III UTIL Nikola Jokic,,,
2942,5086198668,bigtime2003 (14/20),0,266.25,C Jakob Poeltl F Brandon Miller G Killian Hayes PF Daeqwon Plowden PG Jalen Brunson SF Tristan da Silva SG Landry Shamet UTIL Nikola Jokic,,,
2942,5086244610,Ocin_D_Clown (16/20),0,266.25,C Nikola Jokic F Kawhi Leonard G Landry Shamet PF Daeqwon Plowden PG Killian Hayes SF Mikal Bridges SG Jett Howard UTIL Jamal Murray,,,
2942,5086285446,TheBossinMyWorld (2/6),0,266.25,C Nikola Jokic F Daeqwon Plowden G Immanuel Quickley PF OG Anunoby PG Jalen Suggs SF Nique Clifford SG Landry Shamet UTIL Killian Hayes,,,
2942,5086332726,mjscott8824 (19/20),0,266.25,C Nikola Jokic F Miles Bridges G Amen Thompson PF Daeqwon Plowden PG Jalen Suggs SF Tristan da Silva SG Christian Braun UTIL Killian Hayes,,,
2942,5086400202,RunTheBasesMLB (6/20),0,266.25,C Jakob Poeltl F OG Anunoby G Killian Hayes PF Tristan da Silva PG Jalen Brunson SF Kevin Durant SG Landry Shamet UTIL Kawhi Leonard,,,
2942,5086418000,BranchCovidians,0,266.25,C Nikola Jokic F Bennedict Mathurin G Nique Clifford PF Derrick Jones Jr. PG Darius Garland SF RJ Barrett SG Killian Hayes UTIL Sandro Mamukelashvili,,,
2942,5086433383,dzpicks15,0,266.25,C Maxime Raynaud F Cody Williams G Killian Hayes PF OG Anunoby PG Jalen Brunson SF Brice Sensabaugh SG Trey Murphy III UTIL RJ Barrett,,,
2942,5086434418,dgkb (17/20),0,266.25,C Wendell Carter Jr. F Derrick Jones Jr. G Dejounte Murray PF Daeqwon Plowden PG Jalen Suggs SF RJ Barrett SG Killian Hayes UTIL Nikola Jokic,,,
2942,5086459625,jeridanj916,0,266.25,C Nikola Jokic F RJ Barrett G Jevon Carter PF OG Anunoby PG Killian Hayes SF Daeqwon Plowden SG Landry Shamet UTIL Kawhi Leonard,,,
2942,5086503940,crad1928 (1/2),0,266.25,C Karl-Anthony Towns F Miles Bridges G LaMelo Ball PF Daeqwon Plowden PG Jalen Brunson SF RJ Barrett SG Landry Shamet UTIL Killian Hayes,,,
2942,5086529494,FunnyHatBoys (16/20),0,266.25,C Nikola Jokic F Kawhi Leonard G Christian Braun PF Miles Bridges PG Killian Hayes SF RJ Barrett SG Landry Shamet UTIL Ryan Kalkbrenner,,,
