Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
110,5084263217,profhit (4/20),0,315.75,C Jay Huff F Ousmane Dieng G Josh Giddey PF Zion Williamson PG Dejounte Murray SF Saddiq Bey SG Malik Monk UTIL Russell Westbrook,,Toumani Camara,G,1.41%,23.75
115,5083680279,patkingpin (11/20),0,315.5,C Wendell Carter Jr. F Julian Champagnie G Russell Westbrook PF Bobby Portis PG Josh Giddey SF Desmond Bane SG Stephon Castle UTIL Julian Reese,,Isaac Okoro,F,1.41%,12.75
115,5083736406,pafredricks (10/20),0,315.5,C Donovan Clingan F Matas Buzelis G Stephon Castle PF Bobby Portis PG Russell Westbrook SF Ousmane Dieng SG Trey Murphy III UTIL Malik Monk,,Derik Queen,PF,1.40%,27.5
117,5083646680,KidC (2/5),0,315.25,C Nick Richards F Collin Sexton G Tre Jones PF Paolo Banchero PG Russell Westbrook SF Desmond Bane SG Nique Clifford UTIL Malik Monk,,Isaac Okoro,SF,1.31%,12.75
117,5083840423,thundrenterprises (3/20),0,315.25,C Bobby Portis F Ousmane Dieng G Josh Giddey PF Matas Buzelis PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Malik Monk,,Nick Richards,UTIL,1.26%,27.25
117,5083873315,rollom0,0,315.25,C Maxime Raynaud F Zion Williamson G Russell Westbrook PF Precious Achiuwa PG Malik Monk SF Collin Sexton SG Tre Jones UTIL Trey Murphy III,,Jeremiah Fears,SG,1.26%,38.25
117,5084182974,jonathan3248 (16/18),0,315.25,C Victor Wembanyama F Bobby Portis G Josh Giddey PF Tristan da Silva PG Dejounte Murray SF Julian Champagnie SG Malik Monk UTIL Jay Huff,,Cam Thomas,G,1.23%,29.25
121,5084241757,LOCNOTM (6/20),0,315,C Alperen Sengun F Precious Achiuwa G Josh Giddey PF Julian Champagnie PG Russell Westbrook SF Ousmane Dieng SG Malik Monk UTIL Maxime Raynaud,,Trey Murphy III,UTIL,1.23%,40.25
122,5083604971,minrobertson210 (20/20),0,314.75,C Victor Wembanyama F Ousmane Dieng G Russell Westbrook PF Bobby Portis PG Josh Giddey SF Will Riley SG Cam Thomas UTIL Jay Huff,,Amen Thompson,UTIL,1.22%,42.75
123,5084033767,cnote6 (9/14),0,314.5,C Robert Williams F Collin Sexton G Stephon Castle PF Bobby Portis PG Russell Westbrook SF Leaky Black SG Jeremiah Fears UTIL Victor Wembanyama,,Bilal Coulibaly,F,1.20%,12
124,5083689010,Satch65 (4/20),0,314.25,C Precious Achiuwa F Collin Sexton G Josh Giddey PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Justin Champagnie,F,1.18%,0
124,5083953444,AMayberry23 (15/20),0,314.25,C Victor Wembanyama F Precious Achiuwa G Josh Giddey PF Bobby Portis PG Tre Jones SF Ousmane Dieng SG Malik Monk UTIL Maxime Raynaud,,Malik Monk,PG,1.16%,46
126,5083585010,FlyBoysGangGreen (14/20),0,314,C Jay Huff F Matas Buzelis G Russell Westbrook PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Reed Sheppard UTIL Josh Giddey,,Kyle Kuzma,SF,1.15%,0
126,5083906478,adamwho90 (2/2),0,314,C Jay Huff F Ousmane Dieng G Russell Westbrook PF Zion Williamson PG Josh Giddey SF Collin Sexton SG Trey Murphy III UTIL Bobby Portis,,Nique Clifford,G,1.10%,26.5
126,5083989784,Mike154292 (19/20),0,314,C Victor Wembanyama F Precious Achiuwa G Russell Westbrook PF Julian Champagnie PG Malik Monk SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,Jalen Smith,C,1.07%,10.25
126,5084058368,GreenTailShiner (3/20),0,314,C Maxime Raynaud F Precious Achiuwa G Josh Giddey PF Julian Champagnie PG Russell Westbrook SF Nique Clifford SG Cam Thomas UTIL Jrue Holiday,,Matas Buzelis,UTIL,1.07%,41.5
126,5084076065,Jet411980 (2/20),0,314,C Victor Wembanyama F Julian Champagnie G Malik Monk PF Precious Achiuwa PG Josh Giddey SF Ousmane Dieng SG Tre Jones UTIL Russell Westbrook,,Justin Champagnie,PF,1.04%,0
126,5084270470,ARoman24 (5/14),0,314,C Bobby Portis F Ousmane Dieng G Russell Westbrook PF Precious Achiuwa PG Dejounte Murray SF Kevin Durant SG Collin Sexton UTIL Maxime Raynaud,,Pascal Siakam,F,1.02%,40
132,5083389580,bl3rf (13/20),0,313.75,C Maxime Raynaud F Precious Achiuwa G Malik Monk PF Bobby Portis PG Ryan Rollins SF Julian Champagnie SG Trey Murphy III UTIL Josh Giddey,,Tre Johnson,SG,1.01%,28
132,5083601266,chancebriggs (16/20),0,313.75,C Victor Wembanyama F Bobby Portis G Russell Westbrook PF Tristan da Silva PG Trey Murphy III SF Ousmane Dieng SG Malik Monk UTIL Precious Achiuwa,,Stephon Castle,G,1.01%,34.75
132,5083663885,BullDozier (13/20),0,313.75,C Maxime Raynaud F Julian Champagnie G Russell Westbrook PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Stephon Castle UTIL Josh Giddey,,Desmond Bane,F,1.01%,44.75
132,5084042408,mvpkg (11/20),0,313.75,C Victor Wembanyama F Tristan da Silva G Russell Westbrook PF Bobby Portis PG Trey Murphy III SF Ousmane Dieng SG Malik Monk UTIL Precious Achiuwa,,Bobby Portis,UTIL,1.01%,42
132,5084182975,jonathan3248 (17/18),0,313.75,C Victor Wembanyama F Collin Sexton G Josh Giddey PF Bobby Portis PG Dejounte Murray SF Isaac Okoro SG Malik Monk UTIL Jay Huff,,Daeqwon Plowden,SF,1.01%,23.25
137,5083438807,melvincali (1/20),0,313.5,C Jay Huff F Tristan da Silva G Jrue Holiday PF Bobby Portis PG Josh Giddey SF Julian Champagnie SG Stephon Castle UTIL Russell Westbrook,,Tari Eason,SG,1.00%,14
137,5084083504,siyu798 (8/20),0,313.5,C Victor Wembanyama F Precious Achiuwa G Russell Westbrook PF Bobby Portis PG Jalen Suggs SF Isaac Okoro SG Malik Monk UTIL Jay Huff,,Jabari Smith Jr.,PF,0.99%,28.25
139,5083548645,TheDingoDude (3/20),0,313.25,C Jay Huff F Bobby Portis G Josh Giddey PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Reed Sheppard,PG,0.98%,28.75
139,5083601263,chancebriggs (13/20),0,313.25,C Victor Wembanyama F Julian Champagnie G Josh Giddey PF Tristan da Silva PG Russell Westbrook SF Ousmane Dieng SG Malik Monk UTIL Precious Achiuwa,,Jerami Grant,UTIL,0.98%,33.5
139,5083634412,jimlexxx (10/20),0,313.25,C Jay Huff F Precious Achiuwa G Russell Westbrook PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Pascal Siakam,PF,0.97%,40
139,5083736408,pafredricks (12/20),0,313.25,C Jay Huff F Precious Achiuwa G Josh Giddey PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,T.J. McConnell,UTIL,0.96%,15.5
139,5083808574,stayeduptolate (4/20),0,313.25,C Jay Huff F Precious Achiuwa G Josh Giddey PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Julian Reese,UTIL,0.95%,25.75
139,5083897247,deajr0605 (12/20),0,313.25,C Jay Huff F Precious Achiuwa G Russell Westbrook PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Alperen Sengun,UTIL,0.94%,25.5
139,5084059465,DraftKingsEAD (3/20),0,313.25,C Maxime Raynaud F Matas Buzelis G Ryan Rollins PF Bobby Portis PG Trey Murphy III SF Ousmane Dieng SG Malik Monk UTIL Josh Giddey,,Robert Williams,UTIL,0.94%,23.75
139,5084146216,jesse.awalt (16/20),0,313.25,C Maxime Raynaud F Matas Buzelis G Malik Monk PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Tristan da Silva,UTIL,0.93%,22
139,5084182963,jonathan3248 (5/18),0,313.25,C Jay Huff F Precious Achiuwa G Russell Westbrook PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Kyle Kuzma,PF,0.91%,0
139,5084188110,bulldog0202 (19/20),0,313.25,C Jay Huff F Precious Achiuwa G Josh Giddey PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Devin Vassell,UTIL,0.90%,17.25
139,5084194769,kearg24 (18/20),0,313.25,C Jay Huff F Bobby Portis G Josh Giddey PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Andrew Nembhard,G,0.89%,33.5
139,5084238242,ttillie (3/20),0,313.25,C Jay Huff F Precious Achiuwa G Russell Westbrook PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Daeqwon Plowden,UTIL,0.88%,23.25
151,5083680274,patkingpin (6/20),0,313,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Bobby Portis PG Josh Giddey SF Julian Champagnie SG Tre Jones UTIL Ryan Rollins,,Reed Sheppard,G,0.86%,28.75
151,5083696046,stephenjameel (18/19),0,313,C Moritz Wagner F Precious Achiuwa G Russell Westbrook PF Paolo Banchero PG Dejounte Murray SF Saddiq Bey SG Malik Monk UTIL Jay Huff,,Will Riley,SF,0.86%,20.75
151,5084130031,GameOnLetsGo (14/20),0,313,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Bobby Portis PG Ryan Rollins SF Julian Champagnie SG Tre Jones UTIL Josh Giddey,,Toumani Camara,UTIL,0.85%,23.75
151,5084204084,TheRealHymanRoth (2/2),0,313,C Victor Wembanyama F Jerami Grant G Malik Monk PF Saddiq Bey PG Jeremiah Fears SF Devin Vassell SG Collin Sexton UTIL Bobby Portis,,Jeremiah Fears,G,0.84%,38.25
151,5084206282,westh8bamix (13/20),0,313,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Bobby Portis PG Ryan Rollins SF Julian Champagnie SG Tre Jones UTIL Josh Giddey,,Guerschon Yabusele,UTIL,0.83%,14.75
151,5084272528,springb22,0,313,C Jay Huff F Daeqwon Plowden G Amen Thompson PF Precious Achiuwa PG Russell Westbrook SF Ousmane Dieng SG Malik Monk UTIL Victor Wembanyama,,Zion Williamson,UTIL,0.81%,24
157,5083543970,Luweeeeeee,0,312.75,C Maxime Raynaud F Precious Achiuwa G Josh Giddey PF Saddiq Bey PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Malik Monk,,Kevin Durant,UTIL,0.80%,39.25
157,5083709083,MOTIVE81 (1/2),0,312.75,C Maxime Raynaud F Ousmane Dieng G Josh Giddey PF Precious Achiuwa PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Malik Monk,,Julian Champagnie,UTIL,0.77%,30.75
157,5083794995,Beezy269 (2/20),0,312.75,C Maxime Raynaud F Ousmane Dieng G Josh Giddey PF Precious Achiuwa PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Malik Monk,,Tre Johnson,G,0.76%,28
157,5084256909,gman197342 (1/3),0,312.75,C Maxime Raynaud F Ousmane Dieng G Malik Monk PF Precious Achiuwa PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Josh Giddey,,Jalen Smith,UTIL,0.71%,10.25
161,5083595571,JoJoBAH (18/20),0,312.5,C Bobby Portis F Daeqwon Plowden G Josh Giddey PF Paolo Banchero PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Russell Westbrook,,T.J. McConnell,PG,0.70%,15.5
161,5083671673,JcClark18 (10/20),0,312.5,C Bobby Portis F Daeqwon Plowden G Russell Westbrook PF Paolo Banchero PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Josh Giddey,,AJ Green,SF,0.68%,6.75
161,5083775155,greendose (18/20),0,312.5,C Maxime Raynaud F Matas Buzelis G Russell Westbrook PF Bobby Portis PG Josh Giddey SF Ousmane Dieng SG Tre Jones UTIL Ryan Rollins,,Derik Queen,F,0.68%,27.5
161,5083820974,renegade (7/20),0,312.5,C Precious Achiuwa F Daeqwon Plowden G Malik Monk PF Paolo Banchero PG Josh Giddey SF Julian Champagnie SG Tre Jones UTIL Russell Westbrook,,Herbert Jones,UTIL,0.67%,11.5
161,5083838014,hopscotch333 (14/20),0,312.5,C Jay Huff F Precious Achiuwa G Josh Giddey PF Bobby Portis PG Dejounte Murray SF Saddiq Bey SG Malik Monk UTIL Donovan Clingan,,Isaac Okoro,G,0.66%,12.75
161,5083869461,benp34 (13/20),0,312.5,C Maxime Raynaud F Matas Buzelis G Josh Giddey PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Russell Westbrook,,Wendell Carter Jr.,UTIL,0.64%,23.75
161,5083918089,aquafinatim (13/20),0,312.5,C Bobby Portis F Daeqwon Plowden G Josh Giddey PF Paolo Banchero PG Ryan Rollins SF Ousmane Dieng SG Malik Monk UTIL Russell Westbrook,,Jericho Sims,UTIL,0.64%,21.75
161,5084241766,LOCNOTM (15/20),0,312.5,C Julian Reese F Nique Clifford G Josh Giddey PF Precious Achiuwa PG Russell Westbrook SF Julian Champagnie SG Stephon Castle UTIL Maxime Raynaud,,Micah Potter,PF,0.64%,23
169,5083953881,Brewcrew116 (18/20),0,312.25,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Matas Buzelis PG Malik Monk SF Ousmane Dieng SG Trey Murphy III UTIL Ryan Rollins,,Dylan Harper,SG,0.62%,31.5
169,5084017264,Taker1977 (5/20),0,312.25,C Maxime Raynaud F Precious Achiuwa G Ryan Rollins PF Matas Buzelis PG Trey Murphy III SF Ousmane Dieng SG Malik Monk UTIL Russell Westbrook,,Jarace Walker,UTIL,0.62%,23.25
169,5084048499,NYJETS96 (2/3),0,312.25,C Donovan Clingan F Collin Sexton G Russell Westbrook PF Precious Achiuwa PG Dejounte Murray SF Tristan da Silva SG Malik Monk UTIL Josh Giddey,,Cam Thomas,PG,0.62%,29.25
169,5084192849,hardhatman (16/20),0,312.25,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Matas Buzelis PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Malik Monk,,AJ Green,SG,0.61%,6.75
169,5084228407,13iers (2/20),0,312.25,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Matas Buzelis PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Malik Monk,,Pete Nance,PF,0.61%,16.75
169,5084241759,LOCNOTM (8/20),0,312.25,C Julian Reese F Jerami Grant G Josh Giddey PF Precious Achiuwa PG Russell Westbrook SF Ousmane Dieng SG Trey Murphy III UTIL Maxime Raynaud,,Alexandre Sarr,UTIL,0.60%,15.5
175,5083634405,jimlexxx (3/20),0,312,C Maxime Raynaud F Ousmane Dieng G Russell Westbrook PF Precious Achiuwa PG Dejounte Murray SF Saddiq Bey SG Tre Jones UTIL Josh Giddey,,De'Aaron Fox,UTIL,0.58%,38.5
175,5083671666,JcClark18 (3/20),0,312,C Maxime Raynaud F Ousmane Dieng G Russell Westbrook PF Precious Achiuwa PG Dejounte Murray SF Saddiq Bey SG Tre Jones UTIL Josh Giddey,,AJ Green,F,0.58%,6.75
175,5083691299,shopmiamor_com (17/20),0,312,C Maxime Raynaud F Bobby Portis G Malik Monk PF Zion Williamson PG Dejounte Murray SF Isaac Okoro SG Trey Murphy III UTIL Russell Westbrook,,Yves Missi,C,0.58%,8.5
175,5084095785,jayballin08 (9/20),0,312,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Saddiq Bey PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,Moritz Wagner,UTIL,0.57%,14.25
179,5083674693,idgaf19 (7/20),0,311.75,C Donovan Clingan F Bobby Portis G Russell Westbrook PF Precious Achiuwa PG Josh Giddey SF Tristan da Silva SG Tre Jones UTIL Maxime Raynaud,,Jeremiah Fears,PG,0.57%,38.25
179,5083680270,patkingpin (2/20),0,311.75,C Myles Turner F Julian Champagnie G Josh Giddey PF Bobby Portis PG Russell Westbrook SF Desmond Bane SG Tre Jones UTIL Maxime Raynaud,,Dylan Harper,G,0.57%,31.5
179,5084206286,westh8bamix (17/20),0,311.75,C Maxime Raynaud F Daeqwon Plowden G Josh Giddey PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Andrew Nembhard,UTIL,0.56%,33.5
182,5083619618,Navid841801 (18/20),0,311.5,C Victor Wembanyama F Nique Clifford G Tre Jones PF Bobby Portis PG Josh Giddey SF Ousmane Dieng SG Malik Monk UTIL Maxime Raynaud,,Pascal Siakam,C,0.56%,40
182,5083844399,bjnfan (16/20),0,311.5,C Victor Wembanyama F Collin Sexton G Russell Westbrook PF Daeqwon Plowden PG Amen Thompson SF Tristan da Silva SG Malik Monk UTIL Tre Jones,,Desmond Bane,UTIL,0.55%,44.75
182,5084030091,Jumoney50 (7/20),0,311.5,C Maxime Raynaud F Julian Champagnie G Josh Giddey PF Bobby Portis PG Amen Thompson SF Tristan da Silva SG Collin Sexton UTIL Jrue Holiday,,Paolo Banchero,UTIL,0.54%,46.75
182,5084042409,mvpkg (12/20),0,311.5,C Bobby Portis F Ousmane Dieng G Russell Westbrook PF Leaky Black PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Josh Giddey,,Bub Carrington,SG,0.53%,18.75
186,5084254742,a_zone (10/20),0,311.25,C Victor Wembanyama F Ousmane Dieng G Russell Westbrook PF Precious Achiuwa PG Ryan Rollins SF Noah Penda SG Malik Monk UTIL Maxime Raynaud,,Jabari Smith Jr.,F,0.52%,28.25
187,5083586394,HockeyCardsPlus (8/20),0,311,C Jay Huff F Jerami Grant G Malik Monk PF Pascal Siakam PG Jalen Suggs SF Saddiq Bey SG Cam Thomas UTIL Josh Giddey,,Nique Clifford,UTIL,0.50%,26.5
187,5083628445,cj351 (19/20),0,311,C Jay Huff F Kevin Durant G Malik Monk PF Julian Champagnie PG Dejounte Murray SF Tristan da Silva SG Trey Murphy III UTIL Russell Westbrook,,Pascal Siakam,UTIL,0.50%,40
187,5084231201,GregMc (6/6),0,311,C Maxime Raynaud F Matas Buzelis G Jalen Suggs PF Bobby Portis PG Josh Giddey SF Deni Avdija SG Malik Monk UTIL Patrick Williams,,Trae Young,G,0.50%,33.5
187,5084231759,jjbbliss (20/20),0,311,C Bobby Portis F Precious Achiuwa G Russell Westbrook PF Matas Buzelis PG Dejounte Murray SF Saddiq Bey SG Cam Thomas UTIL Jalen Suggs,,Desmond Bane,G,0.50%,44.75
191,5083685577,joehalac (3/20),0,310.75,C Jay Huff F Matas Buzelis G Malik Monk PF Saddiq Bey PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Stephon Castle,UTIL,0.48%,34.75
191,5084083507,siyu798 (11/20),0,310.75,C Victor Wembanyama F Bobby Portis G Malik Monk PF Zion Williamson PG Russell Westbrook SF Ousmane Dieng SG Isaac Okoro UTIL Maxime Raynaud,,Jevon Carter,G,0.47%,10.5
191,5084242660,ballaholick713 (6/20),0,310.75,C Maxime Raynaud F Julian Champagnie G Jrue Holiday PF Saddiq Bey PG Dejounte Murray SF Tristan da Silva SG Malik Monk UTIL Josh Giddey,,Keldon Johnson,F,0.47%,26.25
194,5083585002,FlyBoysGangGreen (6/20),0,310.5,C Jay Huff F Matas Buzelis G Russell Westbrook PF Zion Williamson PG Jalen Suggs SF Ousmane Dieng SG Malik Monk UTIL Josh Giddey,,Kyle Kuzma,F,0.47%,0
195,5083458667,creasyeq (4/20),0,310.25,C Moritz Wagner F Kevin Durant G Russell Westbrook PF Bobby Portis PG Jrue Holiday SF Saddiq Bey SG Malik Monk UTIL Precious Achiuwa,,Andrew Nembhard,PG,0.46%,33.5
195,5084241765,LOCNOTM (14/20),0,310.25,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Julian Champagnie PG Trey Murphy III SF Ousmane Dieng SG Nique Clifford UTIL Josh Giddey,,AJ Green,G,0.45%,6.75
197,5083864285,Dirks_Knee (5/6),0,310,C Bobby Portis F Precious Achiuwa G Russell Westbrook PF Bilal Coulibaly PG Josh Giddey SF Leaky Black SG Trey Murphy III UTIL Maxime Raynaud,,Ben Sheppard,F,0.45%,4.75
197,5084095793,jayballin08 (17/20),0,310,C Precious Achiuwa F Bobby Portis G Russell Westbrook PF Saddiq Bey PG Tre Jones SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Keldon Johnson,SG,0.44%,26.25
197,5084101151,y2kFrog (8/20),0,310,C Maxime Raynaud F Desmond Bane G Stephon Castle PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Malik Monk,,Will Riley,PF,0.43%,20.75
197,5084130029,GameOnLetsGo (12/20),0,310,C Moritz Wagner F Collin Sexton G Russell Westbrook PF Precious Achiuwa PG Trey Murphy III SF Desmond Bane SG Cam Thomas UTIL Josh Giddey,,Jordan Poole,SG,0.42%,0
201,5084083509,siyu798 (13/20),0,309.5,C Maxime Raynaud F Bobby Portis G Isaac Okoro PF Zion Williamson PG Russell Westbrook SF Saddiq Bey SG Stephon Castle UTIL Jay Huff,,Micah Potter,F,0.42%,23
201,5084110038,parkerJ4814 (13/20),0,309.5,C Maxime Raynaud F Precious Achiuwa G Josh Giddey PF Matas Buzelis PG Trey Murphy III SF Nique Clifford SG Malik Monk UTIL Daeqwon Plowden,,Scoot Henderson,PG,0.41%,46.25
203,5083540521,paintgirl (7/20),0,309.25,C Bobby Portis F Kevin Durant G Russell Westbrook PF Saddiq Bey PG Dejounte Murray SF Ousmane Dieng SG Cam Thomas UTIL Matas Buzelis,,Bilal Coulibaly,UTIL,0.41%,12
203,5084182970,jonathan3248 (12/18),0,309.25,C Victor Wembanyama F Isaac Okoro G Russell Westbrook PF Jerami Grant PG Dejounte Murray SF Julian Champagnie SG Malik Monk UTIL Jay Huff,,Tari Eason,G,0.40%,14
205,5083522977,npt78 (17/20),0,309,C Victor Wembanyama F Daeqwon Plowden G Josh Giddey PF Tristan da Silva PG Dejounte Murray SF Ousmane Dieng SG Malik Monk UTIL Russell Westbrook,,Obi Toppin,F,0.40%,6.5
205,5083820969,renegade (2/20),0,309,C Nick Richards F Kevin Durant G Russell Westbrook PF Precious Achiuwa PG Dejounte Murray SF Leaky Black SG Malik Monk UTIL Josh Giddey,,Reed Sheppard,UTIL,0.40%,28.75
207,5083331349,taka082576 (4/20),0,308.75,C Precious Achiuwa F Ousmane Dieng G Amen Thompson PF Zion Williamson PG Russell Westbrook SF Saddiq Bey SG Malik Monk UTIL Bobby Portis,,Drew Eubanks,UTIL,0.39%,12
207,5083446090,melvincali (18/20),0,308.75,C Maxime Raynaud F Precious Achiuwa G Josh Giddey PF Daeqwon Plowden PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Karlo Matkovic,F,0.38%,10
207,5083626711,donjuan32 (1/20),0,308.75,C Maxime Raynaud F Daeqwon Plowden G Dejounte Murray PF Precious Achiuwa PG Josh Giddey SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Scoot Henderson,G,0.37%,46.25
207,5083634409,jimlexxx (7/20),0,308.75,C Maxime Raynaud F Daeqwon Plowden G Russell Westbrook PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Derik Queen,UTIL,0.37%,27.5
207,5083657830,Bigb16 (10/20),0,308.75,C Maxime Raynaud F Precious Achiuwa G Josh Giddey PF Daeqwon Plowden PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Killian Hayes,SG,0.37%,10.25
207,5083709084,MOTIVE81 (2/2),0,308.75,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Daeqwon Plowden PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Tre Johnson,PG,0.36%,28
207,5083810724,jsanders41,0,308.75,C Donovan Clingan F Guerschon Yabusele G Josh Giddey PF Bobby Portis PG Russell Westbrook SF Tristan da Silva SG Malik Monk UTIL Pascal Siakam,,Karlo Matkovic,PF,0.36%,10
207,5083953446,AMayberry23 (17/20),0,308.75,C Maxime Raynaud F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Amen Thompson SF Daeqwon Plowden SG Malik Monk UTIL Josh Giddey,,Keldon Johnson,SF,0.36%,26.25
207,5083989779,Mike154292 (14/20),0,308.75,C Maxime Raynaud F Precious Achiuwa G Josh Giddey PF Daeqwon Plowden PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Russell Westbrook,,Saddiq Bey,UTIL,0.35%,44
207,5084044832,judd151 (5/20),0,308.75,C Julian Reese F Collin Sexton G Russell Westbrook PF Precious Achiuwa PG Malik Monk SF Isaac Okoro SG Trey Murphy III UTIL Victor Wembanyama,,Dylan Harper,PG,0.35%,31.5
207,5084095781,jayballin08 (5/20),0,308.75,C Maxime Raynaud F Precious Achiuwa G Russell Westbrook PF Daeqwon Plowden PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,Myles Turner,UTIL,0.34%,6
207,5084211567,LZL201826 (9/20),0,308.75,C Nick Richards F Precious Achiuwa G Russell Westbrook PF Bobby Portis PG De'Aaron Fox SF Collin Sexton SG Trey Murphy III UTIL Donovan Clingan,,Isaac Okoro,UTIL,0.33%,12.75
