Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
6145,5087180491,mjscott8824 (8/20),0,262,C Olivier-Maxence Prosper F Gregory Jackson G Jamal Murray PF Paolo Banchero PG Ethan Thompson SF Kobe Brown SG Jahmai Mashack UTIL Jaylen Brown,,,
6145,5087208279,manbearfish777 (14/20),0,262,C Kel'el Ware F Noah Clowney G Nickeil Alexander-Walker PF Royce O'Neale PG Devin Booker SF Tristan da Silva SG Tre Johnson UTIL Desmond Bane,,,
6145,5087240706,kearg24 (7/20),0,262,C Jaylin Williams F Gregory Jackson G Javon Small PF Danny Wolf PG Andrew Nembhard SF Tristan da Silva SG Jalen Green UTIL Olivier-Maxence Prosper,,,
6166,5086737818,creasyeq (14/20),0,261.75,C Danny Wolf F Gregory Jackson G Javon Small PF Trendon Watford PG Cade Cunningham SF Bilal Coulibaly SG Jaylen Brown UTIL Marvin Bagley III,,,
6166,5086896910,shopmiamor_com (12/20),0,261.75,C Danny Wolf F Gregory Jackson G Javon Small PF Trendon Watford PG Nickeil Alexander-Walker SF Rayan Rupert SG Max Christie UTIL Nikola Jokic,,,
6166,5086961962,swalk72,0,261.75,C Daniel Gafford F Desmond Bane G Dru Smith PF Paolo Banchero PG De'Aaron Fox SF Ousmane Dieng SG Nickeil Alexander-Walker UTIL Tristan da Silva,,,
6166,5086998683,jonytiler (19/20),0,261.75,C Danny Wolf F Jaylen Wells G Javon Small PF Trendon Watford PG Cade Cunningham SF Jalen Green SG Desmond Bane UTIL Olivier-Maxence Prosper,,,
6166,5087006140,scooter8174 (1/2),0,261.75,C Daniel Gafford F Rayan Rupert G Javon Small PF Paolo Banchero PG Cade Cunningham SF Tristan da Silva SG Marcus Sasser UTIL Jay Huff,,,
6166,5087009348,Rene8480 (6/8),0,261.75,C Luke Kornet F Jabari Walker G Shai Gilgeous-Alexander PF Paolo Banchero PG De'Aaron Fox SF Rayan Rupert SG Payton Pritchard UTIL Dylan Harper,,,
6166,5087099709,tlum12 (14/20),0,261.75,C Jaylin Williams F Gregory Jackson G Jamal Murray PF Danny Wolf PG Devin Booker SF Jarace Walker SG Ethan Thompson UTIL Jaylen Wells,,,
6166,5087117269,cubzfan747 (6/20),0,261.75,C Olivier-Maxence Prosper F Danny Wolf G De'Aaron Fox PF Trendon Watford PG Javon Small SF Cooper Flagg SG Jaylen Brown UTIL Gregory Jackson,,,
6166,5087118281,OShagHennessy,0,261.75,C Jalen Duren F Rayan Rupert G Devin Booker PF Paolo Banchero PG Ben Saraf SF Desmond Bane SG Drake Powell UTIL Jahmai Mashack,,,
6166,5087119153,Dirks_Knee (8/10),0,261.75,C Nikola Jokic F Cooper Flagg G Kasparas Jakucionis PF Jalen Wilson PG Ben Saraf SF Corey Kispert SG Terance Mann UTIL Jaylen Brown,,,
6166,5087145828,kawhisenberg (20/20),0,261.75,C Wendell Carter Jr. F Olivier-Maxence Prosper G Stephon Castle PF Trendon Watford PG Cooper Flagg SF Desmond Bane SG VJ Edgecombe UTIL Marvin Bagley III,,,
6166,5087157430,Ajclan323 (16/20),0,261.75,C Jay Huff F Dominick Barlow G Ryan Rollins PF Gregory Jackson PG Collin Gillespie SF Jalen Green SG Pelle Larsson UTIL Nickeil Alexander-Walker,,,
6166,5087161240,jnorox (10/16),0,261.75,C Nikola Jokic F Julian Champagnie G Collin Gillespie PF Olivier-Maxence Prosper PG Javon Small SF Rayan Rupert SG CJ McCollum UTIL Noah Clowney,,,
6166,5087197831,Lefthander.47 (9/20),0,261.75,C Olivier-Maxence Prosper F Simone Fontecchio G Javon Small PF Danny Wolf PG Cade Cunningham SF Pelle Larsson SG Kevin Porter Jr. UTIL Jalen Green,,,
6166,5087202269,clathren (17/20),0,261.75,C Olivier-Maxence Prosper F Danny Wolf G De'Aaron Fox PF Trendon Watford PG Javon Small SF Cooper Flagg SG Jaylen Brown UTIL Gregory Jackson,,,
6166,5087206034,jgAllDay (7/20),0,261.75,C Kel'el Ware F Danny Wolf G Javon Small PF Trendon Watford PG Andrew Nembhard SF Jaylen Brown SG Ethan Thompson UTIL Shai Gilgeous-Alexander,,,
6166,5087215422,joehalac (16/20),0,261.75,C Wendell Carter Jr. F Rayan Rupert G CJ McCollum PF Danny Wolf PG Collin Gillespie SF Jalen Green SG Desmond Bane UTIL Jalen Duren,,,
6166,5087242693,oilmoney54 (5/5),0,261.75,C Bam Adebayo F Khris Middleton G Quentin Grimes PF Tristan da Silva PG Shai Gilgeous-Alexander SF Leaky Black SG Cam Thomas UTIL Jock Landale,,,
6166,5087244260,BeckyBoots (20/20),0,261.75,C Wendell Carter Jr. F Danny Wolf G Collin Gillespie PF Giannis Antetokounmpo PG Javon Small SF Tristan da Silva SG Payton Pritchard UTIL Nic Claxton,,,
6185,5086821880,FlyBoysGangGreen (5/20),0,261.5,C Jalen Duren F Jaylen Brown G Javon Small PF Danny Wolf PG Jalen Suggs SF Julian Champagnie SG Cameron Payne UTIL Ajay Mitchell,,,
6185,5086885446,thembirds (1/10),0,261.5,C Onyeka Okongwu F Julian Champagnie G Ajay Mitchell PF Jaylin Williams PG Javon Small SF Rayan Rupert SG Tre Johnson UTIL Nikola Jokic,,,
6185,5086888158,goofybh207 (1/20),0,261.5,C Daniel Gafford F Danny Wolf G Jalen Suggs PF Trendon Watford PG Cade Cunningham SF Jaylen Wells SG Kevin Porter Jr. UTIL Javon Small,,,
6185,5086899605,thembirds (10/10),0,261.5,C Onyeka Okongwu F Julian Champagnie G Ajay Mitchell PF Jaylin Williams PG Javon Small SF Rayan Rupert SG Tre Johnson UTIL Nikola Jokic,,,
6185,5086958496,waitandsee4 (6/20),0,261.5,C Kel'el Ware F Danny Wolf G Javon Small PF Paolo Banchero PG Kasparas Jakucionis SF Ousmane Dieng SG Ethan Thompson UTIL Nikola Jokic,,,
6185,5086974699,minrobertson210 (12/20),0,261.5,C Nikola Jokic F Dominick Barlow G Andrew Nembhard PF Danny Wolf PG Cooper Flagg SF Kobe Brown SG Dylan Harper UTIL Devin Vassell,,,
6185,5087096735,Wanna_Square_Up1567 (3/20),0,261.5,C Danny Wolf F Dominick Barlow G Shai Gilgeous-Alexander PF Trendon Watford PG Javon Small SF Sam Hauser SG Jaylen Brown UTIL Gregory Jackson,,,
6185,5087159735,cd.law217 (11/20),0,261.5,C Wendell Carter Jr. F Jalen Johnson G Desmond Bane PF Kobe Brown PG Cade Cunningham SF Justin Edwards SG Ethan Thompson UTIL Julian Champagnie,,,
6185,5087202258,clathren (6/20),0,261.5,C Danny Wolf F Gregory Jackson G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Desmond Bane SG Jaylen Brown UTIL Cooper Flagg,,,
6185,5087207838,jcritendon (4/5),0,261.5,C Wendell Carter Jr. F Trendon Watford G Javon Small PF Olivier-Maxence Prosper PG Trae Young SF Will Riley SG Desmond Bane UTIL Jaylen Brown,,,
6185,5087230822,the_Dean221,0,261.5,C Daniel Gafford F Danny Wolf G Cooper Flagg PF Dominick Barlow PG Javon Small SF Jaylen Wells SG Payton Pritchard UTIL Giannis Antetokounmpo,,,
6185,5087231154,guitar247 (13/20),0,261.5,C Danny Wolf F Ausar Thompson G Javon Small PF Taylor Hendricks PG Jordan Goodwin SF Jaylen Wells SG Payton Pritchard UTIL Nikola Jokic,,,
6197,5086845494,pickens81 (7/20),0,261.25,C Dominick Barlow F Danny Wolf G Javon Small PF Trendon Watford PG Ethan Thompson SF Cooper Flagg SG Devin Booker UTIL Jaylen Brown,,,
6197,5086872076,Tarheels3 (14/20),0,261.25,C Kel'el Ware F Olivier-Maxence Prosper G Jamal Murray PF Trendon Watford PG Devin Booker SF Kobe Brown SG Jaylen Brown UTIL Luke Kornet,,,
6197,5086995235,akAAK,0,261.25,C Wendell Carter Jr. F Royce O'Neale G De'Aaron Fox PF Jaylin Williams PG Trae Young SF Cameron Johnson SG Jalen Green UTIL Christian Braun,,,
6197,5087001223,mindofnostrezz (7/20),0,261.25,C Isaiah Stewart F Jaylen Wells G Corey Kispert PF Danny Wolf PG Cooper Flagg SF Rayan Rupert SG Jaylen Brown UTIL Giannis Antetokounmpo,,,
6197,5087030141,G2Zone (1/4),0,261.25,C Danny Wolf F Olivier-Maxence Prosper G Cooper Flagg PF Paolo Banchero PG Davion Mitchell SF Will Riley SG Jalen Green UTIL Daniel Gafford,,,
6197,5087052495,mwpratt,0,261.25,C Daniel Gafford F Ousmane Dieng G Cade Cunningham PF Danny Wolf PG Javon Small SF Cooper Flagg SG Jalen Green UTIL Justin Edwards,,,
6197,5087054978,LTskelter (10/20),0,261.25,C Olivier-Maxence Prosper F Taylor Hendricks G Javon Small PF Paolo Banchero PG Cade Cunningham SF Jabari Walker SG Baylor Scheierman UTIL Gregory Jackson,,,
6197,5087073789,muscoy13,0,261.25,C Onyeka Okongwu F Tristan da Silva G Kasparas Jakucionis PF Jaylin Williams PG Collin Gillespie SF Desmond Bane SG Cameron Payne UTIL De'Aaron Fox,,,
6197,5087097611,ARoman24 (7/12),0,261.25,C Jalen Duren F Trendon Watford G Javon Small PF Paolo Banchero PG Shai Gilgeous-Alexander SF Josh Minott SG Ben Sheppard UTIL Danny Wolf,,,
6197,5087119723,De_Fair (4/6),0,261.25,C Nikola Jokic F Ousmane Dieng G Kasparas Jakucionis PF Julian Champagnie PG Cade Cunningham SF Tristan da Silva SG Marcus Sasser UTIL Marvin Bagley III,,,
6197,5087127547,kushman999 (6/13),0,261.25,C Danny Wolf F Olivier-Maxence Prosper G Javon Small PF Paolo Banchero PG Ben Saraf SF Cooper Flagg SG Devin Booker UTIL Rayan Rupert,,,
6197,5087145060,uptowncornbread (20/20),0,261.25,C Marvin Bagley III F Gregory Jackson G Javon Small PF Trendon Watford PG Cooper Flagg SF Jaime Jaquez Jr. SG Ethan Thompson UTIL Nikola Jokic,,,
6197,5087145626,Stree (1/20),0,261.25,C Wendell Carter Jr. F Trendon Watford G Ethan Thompson PF Dominick Barlow PG Cade Cunningham SF Cooper Flagg SG Devin Booker UTIL Olivier-Maxence Prosper,,,
6197,5087177509,cnote6 (12/16),0,261.25,C Kel'el Ware F Danny Wolf G De'Aaron Fox PF Simone Fontecchio PG Devin Booker SF Desmond Bane SG Payton Pritchard UTIL Devin Vassell,,,
6197,5087185311,Justinneill1 (3/3),0,261.25,C Daniel Gafford F Jabari Walker G Javon Small PF Jalen Johnson PG Kam Jones SF Jaylen Brown SG Nickeil Alexander-Walker UTIL Trendon Watford,,,
6197,5087196722,seth37iso (5/20),0,261.25,C Danny Wolf F Jalen Johnson G Kasparas Jakucionis PF Trendon Watford PG Collin Gillespie SF Jaylen Wells SG Jaylen Brown UTIL Gregory Jackson,,,
6197,5087206096,grump65 (6/20),0,261.25,C Neemias Queta F Gregory Jackson G Kasparas Jakucionis PF Paolo Banchero PG Ethan Thompson SF Rayan Rupert SG Jalen Green UTIL Javon Small,,,
6197,5087220000,untamedcash (4/4),0,261.25,C Kel'el Ware F Rayan Rupert G Daniss Jenkins PF Giannis Antetokounmpo PG Dylan Harper SF Jaylen Brown SG CJ McCollum UTIL Daniel Gafford,,,
6215,5086777852,jkowalsk13,0,261,C Wendell Carter Jr. F Bilal Coulibaly G Collin Gillespie PF Tristan da Silva PG Cade Cunningham SF Jonathan Kuminga SG Quentin Grimes UTIL Moritz Wagner,,,
6215,5086846862,lilantbone (2/4),0,261,C Jonas Valanciunas F Devin Vassell G Stephon Castle PF Julian Champagnie PG De'Aaron Fox SF Jaylen Brown SG Payton Pritchard UTIL Jaylin Williams,,,
6215,5086888166,goofybh207 (9/20),0,261,C Wendell Carter Jr. F Olivier-Maxence Prosper G Cooper Flagg PF Danny Wolf PG Andrew Nembhard SF Kyle Kuzma SG Kevin Porter Jr. UTIL Stephon Castle,,,
6215,5086929202,poo777 (6/20),0,261,C Danny Wolf F Gregory Jackson G Drake Powell PF Noah Clowney PG Andrew Nembhard SF Jaime Jaquez Jr. SG Devin Booker UTIL Jaylen Brown,,,
6215,5086951435,masonplays2014 (19/20),0,261,C Marvin Bagley III F Jalen Johnson G Ajay Mitchell PF Giannis Antetokounmpo PG Andrew Nembhard SF Jaylen Wells SG Ethan Thompson UTIL Gregory Jackson,,,
6215,5087010625,engelg (1/20),0,261,C Danny Wolf F Giannis Antetokounmpo G Isaiah Joe PF Dominick Barlow PG Javon Small SF Rayan Rupert SG Ethan Thompson UTIL Nikola Jokic,,,
6215,5087018032,GQ1NYC (6/20),0,261,C Dominick Barlow F Olivier-Maxence Prosper G Javon Small PF Jalen Johnson PG Cade Cunningham SF Jaylen Wells SG Ethan Thompson UTIL Gregory Jackson,,,
6215,5087047869,JMula24 (4/20),0,261,C Olivier-Maxence Prosper F Paolo Banchero G Javon Small PF Trendon Watford PG Davion Mitchell SF Cooper Flagg SG Jalen Green UTIL Gregory Jackson,,,
6215,5087068477,anishsb21 (20/20),0,261,C Danny Wolf F Jaylen Wells G Javon Small PF Dominick Barlow PG Cade Cunningham SF Rayan Rupert SG Jahmai Mashack UTIL Jaylen Brown,,,
6215,5087093231,Postalchow35 (6/15),0,261,C Danny Wolf F Rayan Rupert G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Payton Pritchard UTIL Nikola Jokic,,,
6215,5087143566,BennieBro (2/2),0,261,C Bam Adebayo F Jalen Green G Duncan Robinson PF PJ Washington PG Ryan Rollins SF Kyle Kuzma SG Pelle Larsson UTIL Tre Johnson,,,
6215,5087153470,ByronCenter (1/4),0,261,C Alexandre Sarr F Jalen Green G Kam Jones PF Tristan da Silva PG Cade Cunningham SF Rayan Rupert SG CJ McCollum UTIL Royce O'Neale,,,
6215,5087161872,achellappa (20/20),0,261,C Dominick Barlow F Gregory Jackson G Javon Small PF Jalen Johnson PG Cade Cunningham SF Jaylen Wells SG Ethan Thompson UTIL Olivier-Maxence Prosper,,,
6215,5087196727,seth37iso (10/20),0,261,C Olivier-Maxence Prosper F Gregory Jackson G Jaylen Brown PF Trendon Watford PG Javon Small SF Cooper Flagg SG Desmond Bane UTIL Rayan Rupert,,,
6215,5087199745,Scadams09,0,261,C Bam Adebayo F Trendon Watford G Cameron Payne PF Danny Wolf PG Javon Small SF Desmond Bane SG Jalen Green UTIL Wendell Carter Jr.,,,
6215,5087202260,clathren (8/20),0,261,C Danny Wolf F Paolo Banchero G Cooper Flagg PF Trendon Watford PG Javon Small SF Rayan Rupert SG Stephon Castle UTIL Gregory Jackson,,,
6215,5087208182,gfromsd23,0,261,C Nikola Jokic F Isaiah Stewart G De'Aaron Fox PF Danny Wolf PG Ben Saraf SF Rayan Rupert SG Tre Johnson UTIL Chet Holmgren,,,
6215,5087216197,mikeygoodlife (8/20),0,261,C Paul Reed F Jaylen Brown G Dylan Harper PF Giannis Antetokounmpo PG Ajay Mitchell SF Cooper Flagg SG Baylor Scheierman UTIL Olivier-Maxence Prosper,,,
6215,5087243001,judd151 (9/20),0,261,C Wendell Carter Jr. F Dominick Barlow G Javon Small PF Tobias Harris PG Cade Cunningham SF Jaylen Wells SG Desmond Bane UTIL Nic Claxton,,,
6234,5086904780,theREVENGEkid (18/20),0,260.75,C Olivier-Maxence Prosper F Trendon Watford G Javon Small PF Paolo Banchero PG Devin Booker SF Cooper Flagg SG Ethan Thompson UTIL Gregory Jackson,,,
6234,5086949893,steelcurtains41,0,260.75,C Nic Claxton F Jalen Green G Nickeil Alexander-Walker PF Will Riley PG Ajay Mitchell SF Tristan da Silva SG Desmond Bane UTIL Quentin Grimes,,,
6234,5086950807,SoulChild (13/20),0,260.75,C Danny Wolf F Jaylen Brown G Cooper Flagg PF Jabari Walker PG Ethan Thompson SF Jaylen Wells SG Payton Pritchard UTIL Jamal Murray,,,
6234,5086958510,waitandsee4 (20/20),0,260.75,C Kel'el Ware F Danny Wolf G Javon Small PF Myron Gardner PG Davion Mitchell SF Ousmane Dieng SG Jalen Green UTIL Nikola Jokic,,,
6234,5086962771,jthomas310,0,260.75,C Nikola Jokic F Simone Fontecchio G Javon Small PF Julian Champagnie PG Kasparas Jakucionis SF Kyle Kuzma SG CJ McCollum UTIL Jalen Duren,,,
6234,5087010375,foutah (3/10),0,260.75,C Isaiah Stewart F Alex Caruso G Daniss Jenkins PF Jalen Johnson PG Devin Booker SF Jalen Green SG VJ Edgecombe UTIL Ryan Dunn,,,
6234,5087094307,weezy3232 (3/4),0,260.75,C Danny Wolf F Jalen Green G Ajay Mitchell PF Paolo Banchero PG De'Aaron Fox SF Jaime Jaquez Jr. SG Payton Pritchard UTIL Baylor Scheierman,,,
6234,5087094826,mavngoose (11/20),0,260.75,C Nikola Jokic F Gregory Jackson G Javon Small PF Trendon Watford PG Tre Johnson SF Rayan Rupert SG Nickeil Alexander-Walker UTIL Kel'el Ware,,,
6234,5087128883,soonerbernie2002,0,260.75,C Nikola Jokic F Danny Wolf G Ben Saraf PF Olivier-Maxence Prosper PG Cooper Flagg SF Jaylen Wells SG Christian Braun UTIL Kyle Kuzma,,,
6234,5087180484,mjscott8824 (1/20),0,260.75,C Jock Landale F Olivier-Maxence Prosper G Jamal Murray PF Trendon Watford PG Javon Small SF Jaylen Brown SG Desmond Bane UTIL Gregory Jackson,,,
6234,5087210881,jmoore713 (10/10),0,260.75,C Alexandre Sarr F Justin Edwards G Cooper Flagg PF Olivier-Maxence Prosper PG Javon Small SF Jaylen Wells SG Naji Marshall UTIL Paolo Banchero,,,
6234,5087241784,havenots814,0,260.75,C Olivier-Maxence Prosper F Jaylen Brown G Ben Saraf PF Paolo Banchero PG Cameron Payne SF Rayan Rupert SG Quentin Grimes UTIL Tristan da Silva,,,
6234,5087242238,TheGM9212 (2/2),0,260.75,C Jaylin Williams F Tristan da Silva G Ethan Thompson PF Paolo Banchero PG Jalen Suggs SF Jonathan Kuminga SG Desmond Bane UTIL Javon Small,,,
6234,5087254071,arcorr223 (1/4),0,260.75,C Jalen Duren F Trendon Watford G Kevin Huerter PF Kyle Kuzma PG Shai Gilgeous-Alexander SF Devin Vassell SG Devin Booker UTIL Dru Smith,,,
6248,5086771998,KirschCardiff,0,260.5,C Bam Adebayo F Devin Vassell G Bub Carrington PF Bilal Coulibaly PG Shai Gilgeous-Alexander SF Kyle Kuzma SG Brandon Williams UTIL Jock Landale,,,
6248,5086807027,Richoux,0,260.5,C Marvin Bagley III F Rayan Rupert G De'Aaron Fox PF Danny Wolf PG Shai Gilgeous-Alexander SF Cooper Flagg SG Tre Johnson UTIL Javon Small,,,
6248,5086873058,Jumoney50 (12/13),0,260.5,C Onyeka Okongwu F Dominick Barlow G Devin Booker PF Trendon Watford PG De'Aaron Fox SF Jabari Walker SG Desmond Bane UTIL Collin Gillespie,,,
6248,5086904754,johnnyd74 (3/20),0,260.5,C Nikola Jokic F Jaylin Williams G Isaiah Joe PF Taylor Hendricks PG Nickeil Alexander-Walker SF Jaylen Wells SG Dylan Harper UTIL Danny Wolf,,,
6248,5086958495,waitandsee4 (5/20),0,260.5,C Kel'el Ware F Danny Wolf G Javon Small PF Myron Gardner PG Ethan Thompson SF Ousmane Dieng SG Devin Booker UTIL Nikola Jokic,,,
6248,5086991661,kwwagner1142 (3/3),0,260.5,C Danny Wolf F Gregory Jackson G Javon Small PF Trendon Watford PG Collin Gillespie SF Rayan Rupert SG Payton Pritchard UTIL Nikola Jokic,,,
6248,5087006797,Papia27 (9/10),0,260.5,C Olivier-Maxence Prosper F Gregory Jackson G Naji Marshall PF Giannis Antetokounmpo PG Javon Small SF Kobe Brown SG Devin Booker UTIL Rayan Rupert,,,
6248,5087035770,Donheit (15/20),0,260.5,C Daniel Gafford F Simone Fontecchio G Javon Small PF Tristan da Silva PG Nickeil Alexander-Walker SF Jaime Jaquez Jr. SG Quentin Grimes UTIL Paolo Banchero,,,
6248,5087053469,AMayberry23 (1/20),0,260.5,C Danny Wolf F Olivier-Maxence Prosper G Javon Small PF Trendon Watford PG Ethan Thompson SF Cooper Flagg SG Payton Pritchard UTIL Nikola Jokic,,,
6248,5087063619,Nikhil1989 (1/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087063623,Nikhil1989 (3/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087064852,Nikhil1989 (5/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087064854,Nikhil1989 (7/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087064860,Nikhil1989 (9/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087064862,Nikhil1989 (11/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087064889,Nikhil1989 (13/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087064892,Nikhil1989 (15/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087064899,Nikhil1989 (17/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087064901,Nikhil1989 (19/20),0,260.5,C Nikola Jokic F Danny Wolf G Cooper Flagg PF Trendon Watford PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Kel'el Ware,,,
6248,5087103229,TheMightyE (3/12),0,260.5,C Daniel Gafford F Jalen Johnson G Ben Saraf PF Trendon Watford PG Cade Cunningham SF Jalen Green SG Ethan Thompson UTIL Gregory Jackson,,,
6248,5087128829,Dacrippler (1/4),0,260.5,C Taylor Hendricks F Jaylen Brown G Collin Gillespie PF Simone Fontecchio PG Jalen Suggs SF Jonathan Kuminga SG Cameron Payne UTIL Wendell Carter Jr.,,,
6248,5087129830,BlackAvenger (6/20),0,260.5,C Danny Wolf F Gregory Jackson G De'Aaron Fox PF Trendon Watford PG Cade Cunningham SF Jaylen Wells SG Jalen Green UTIL Kel'el Ware,,,
6248,5087173993,salatso22 (6/20),0,260.5,C Marvin Bagley III F Jaylen Brown G Naji Marshall PF Gregory Jackson PG Javon Small SF Jaylen Wells SG Desmond Bane UTIL Payton Pritchard,,,
6248,5087174335,russo2000,0,260.5,C Wendell Carter Jr. F PJ Washington G Davion Mitchell PF Paolo Banchero PG Collin Gillespie SF Devin Vassell SG Nickeil Alexander-Walker UTIL Brandon Williams,,,
6248,5087184470,donlambros (10/10),0,260.5,C Dominick Barlow F Cooper Flagg G Payton Pritchard PF Jalen Johnson PG Javon Small SF Tristan da Silva SG Terance Mann UTIL Gregory Jackson,,,
6248,5087202636,Hcupa (6/8),0,260.5,C Jalen Duren F Gregory Jackson G Kam Jones PF Tristan da Silva PG Marcus Sasser SF Kobe Brown SG CJ McCollum UTIL Nikola Jokic,,,
6248,5087225442,jrow01,0,260.5,C Danny Wolf F Gregory Jackson G Devin Booker PF Trendon Watford PG Javon Small SF Jalen Green SG VJ Edgecombe UTIL Kel'el Ware,,,
6248,5087228877,caws91 (3/3),0,260.5,C Marvin Bagley III F Jalen Johnson G Javon Small PF Olivier-Maxence Prosper PG Cooper Flagg SF Jaime Jaquez Jr. SG Jahmai Mashack UTIL Daniel Gafford,,,
6248,5087231153,guitar247 (12/20),0,260.5,C Marvin Bagley III F Ausar Thompson G Kasparas Jakucionis PF Danny Wolf PG Jordan Goodwin SF Jahmai Mashack SG Jaylen Brown UTIL Nikola Jokic,,,
6277,5086773257,stock2mail (2/20),0,260.25,C Marvin Bagley III F Jaylen Wells G Javon Small PF Danny Wolf PG Cade Cunningham SF Rayan Rupert SG Jahmai Mashack UTIL Jaylen Brown,,,
